danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.706,0.358,0.677,0.0,0.478,75.991,2,Upbeat Happy Songs
0.706,0.326,0.538,8.06e-06,0.705,145.976,2,Upbeat Happy Songs
0.706,0.485,0.337,0.0,0.144,115.414,2,Upbeat Happy Songs
0.706,0.356,0.672,0.0,0.879,116.568,2,Upbeat Happy Songs
0.175,0.267,0.731,0.000402,0.106,94.203,2,Upbeat Happy Songs
0.475,0.37,0.819,0.0577,0.157,144.828,2,Upbeat Happy Songs
0.575,0.45,0.531,6.59e-05,0.263,132.039,2,Upbeat Happy Songs
0.575,0.828,0.724,0.00792,0.133,113.811,2,Upbeat Happy Songs
0.575,0.496,0.347,0.0,0.414,89.958,2,Upbeat Happy Songs
0.575,0.434,0.735,6.59e-05,0.348,145.916,2,Upbeat Happy Songs
0.575,0.396,0.00917,0.909,0.434,94.026,2,Upbeat Happy Songs
0.575,0.386,0.785,0.000289,0.466,116.408,2,Upbeat Happy Songs
0.575,0.648,0.583,0.0,0.466,75.977,2,Upbeat Happy Songs
0.575,0.355,0.444,4.55e-05,0.298,137.228,2,Upbeat Happy Songs
0.7,0.395,0.329,0.0,0.17,97.771,2,Upbeat Happy Songs
0.7,0.425,0.144,0.879,0.521,110.015,2,Upbeat Happy Songs
0.7,0.139,0.902,0.0,0.49,84.485,2,Upbeat Happy Songs
0.825,0.373,0.163,0.0,0.12,77.271,2,Upbeat Happy Songs
0.236,0.249,0.811,1e-06,0.181,72.847,2,Upbeat Happy Songs
0.236,0.658,0.628,0.00927,0.106,106.222,2,Upbeat Happy Songs
0.236,0.328,0.828,0.0,0.0606,170.914,2,Upbeat Happy Songs
0.347,0.632,0.539,0.00226,0.285,74.257,2,Upbeat Happy Songs
0.347,0.364,0.861,0.0,0.41,134.245,2,Upbeat Happy Songs
0.472,0.29,0.286,7.22e-05,0.0906,93.694,2,Upbeat Happy Songs
0.472,0.409,0.665,0.0,0.807,179.646,2,Upbeat Happy Songs
0.472,0.518,0.383,0.127,0.154,147.805,2,Upbeat Happy Songs
0.472,0.471,0.151,0.0,0.219,105.029,2,Upbeat Happy Songs
0.472,0.672,0.358,0.0,0.392,81.813,2,Upbeat Happy Songs
0.569,0.389,0.894,0.0,0.565,140.181,2,Upbeat Happy Songs
0.569,0.497,0.344,2.34e-05,0.0877,72.346,2,Upbeat Happy Songs
0.569,0.811,0.696,0.0,0.69,144.642,2,Upbeat Happy Songs
0.569,0.554,0.459,8.88e-05,0.171,98.987,2,Upbeat Happy Songs
0.569,0.532,0.628,0.0,0.19,133.883,2,Upbeat Happy Songs
0.569,0.365,0.691,0.0,0.508,145.859,2,Upbeat Happy Songs
0.569,0.385,0.342,0.0,0.339,99.749,2,Upbeat Happy Songs
0.694,0.314,0.611,2.07e-06,0.341,119.905,2,Upbeat Happy Songs
0.694,0.664,0.639,0.0,0.676,95.941,2,Upbeat Happy Songs
0.694,0.351,0.813,0.00165,0.691,145.907,2,Upbeat Happy Songs
0.819,0.458,0.582,0.173,0.232,122.981,2,Upbeat Happy Songs
0.344,0.22,0.917,0.0107,0.0522,70.895,2,Upbeat Happy Songs
0.469,0.208,0.607,1.72e-06,0.215,81.098,2,Upbeat Happy Songs
0.469,0.0623,0.979,0.94,0.199,98.399,2,Upbeat Happy Songs
0.469,0.263,0.806,0.0,0.112,129.86,2,Upbeat Happy Songs
0.469,0.289,0.85,2.48e-06,0.258,133.805,2,Upbeat Happy Songs
0.469,0.132,0.928,0.0,0.36,66.989,2,Upbeat Happy Songs
0.469,0.456,0.627,0.0,0.252,139.833,2,Upbeat Happy Songs
0.563,0.292,0.46,0.0,0.235,128.694,2,Upbeat Happy Songs
0.563,0.544,0.577,0.0,0.602,179.351,2,Upbeat Happy Songs
0.563,0.402,0.252,2.07e-06,0.2,115.561,2,Upbeat Happy Songs
0.563,0.672,0.359,0.0,0.284,99.772,2,Upbeat Happy Songs
0.688,0.454,0.614,0.000107,0.331,103.928,2,Upbeat Happy Songs
0.688,0.382,0.837,0.0,0.335,107.239,2,Upbeat Happy Songs
0.688,0.337,0.0744,0.0,0.218,85.832,2,Upbeat Happy Songs
0.688,0.556,0.7,1.87e-06,0.416,129.336,2,Upbeat Happy Songs
0.688,0.473,0.716,4.46e-05,0.299,84.958,2,Upbeat Happy Songs
0.688,0.404,0.377,0.0,0.448,75.007,2,Upbeat Happy Songs
0.688,0.478,0.384,0.0,0.444,99.998,2,Upbeat Happy Songs
0.813,0.381,0.276,0.0,0.434,116.028,2,Upbeat Happy Songs
0.341,0.659,0.442,0.0,0.269,79.987,2,Upbeat Happy Songs
0.466,0.437,0.269,0.0256,0.224,74.961,2,Upbeat Happy Songs
0.466,0.747,0.417,9.76e-06,0.43,92.161,2,Upbeat Happy Songs
0.466,0.434,0.549,1.3e-05,0.127,72.403,2,Upbeat Happy Songs
0.466,0.505,0.401,0.0,0.271,92.356,2,Upbeat Happy Songs
0.466,0.504,0.641,0.0,0.222,151.719,2,Upbeat Happy Songs
0.557,0.496,0.808,0.000173,0.265,149.983,2,Upbeat Happy Songs
0.557,0.406,0.742,0.0,0.222,131.96,2,Upbeat Happy Songs
0.557,0.597,0.646,0.0,0.414,78.526,2,Upbeat Happy Songs
0.557,0.457,0.428,0.0,0.328,105.918,2,Upbeat Happy Songs
0.557,0.536,0.228,0.0382,0.327,92.003,2,Upbeat Happy Songs
0.557,0.362,0.443,3.57e-06,0.187,79.573,2,Upbeat Happy Songs
0.557,0.571,0.476,0.00114,0.392,80.981,2,Upbeat Happy Songs
0.682,0.375,0.579,0.0,0.888,140.453,2,Upbeat Happy Songs
0.682,0.366,0.902,0.000119,0.59,125.08,2,Upbeat Happy Songs
0.807,0.319,0.133,0.000338,0.299,94.992,2,Upbeat Happy Songs
0.338,0.119,0.883,0.0,0.205,71.842,2,Upbeat Happy Songs
0.338,0.729,0.758,3.24e-05,0.543,184.174,2,Upbeat Happy Songs
0.463,0.453,0.407,1.78e-06,0.343,148.741,2,Upbeat Happy Songs
0.463,0.642,0.314,0.0,0.339,83.389,2,Upbeat Happy Songs
0.551,0.405,0.443,0.000217,0.341,135.017,2,Upbeat Happy Songs
0.551,0.26,0.226,0.0,0.153,135.922,2,Upbeat Happy Songs
0.551,0.44,0.606,3.02e-05,0.341,167.923,2,Upbeat Happy Songs
0.551,0.402,0.676,0.0,0.382,103.313,2,Upbeat Happy Songs
0.676,0.695,0.352,0.0,0.144,90.268,2,Upbeat Happy Songs
0.801,0.645,0.604,0.0,0.528,119.935,2,Upbeat Happy Songs
0.801,0.434,0.538,0.0,0.661,132.254,2,Upbeat Happy Songs
0.23,0.492,0.568,8.18e-06,0.262,160.139,2,Upbeat Happy Songs
0.23,0.152,0.911,0.00493,0.116,89.475,2,Upbeat Happy Songs
0.335,0.43,0.846,0.0,0.379,78.259,2,Upbeat Happy Songs
0.335,0.584,0.794,0.000195,0.332,78.51,2,Upbeat Happy Songs
0.335,0.341,0.678,0.0,0.205,105.756,2,Upbeat Happy Songs
0.335,0.305,0.434,0.631,0.215,79.001,2,Upbeat Happy Songs
0.46,0.398,0.814,0.000152,0.153,134.718,2,Upbeat Happy Songs
0.46,0.453,0.579,0.0,0.498,143.35,2,Upbeat Happy Songs
0.46,0.12,0.937,5.98e-05,0.384,129.481,2,Upbeat Happy Songs
0.545,0.441,0.315,6.59e-06,0.0734,136.847,2,Upbeat Happy Songs
0.545,0.522,0.422,0.0,0.446,164.869,2,Upbeat Happy Songs
0.545,0.366,0.969,0.267,0.1,86.997,2,Upbeat Happy Songs
0.545,0.545,0.667,5.48e-05,0.549,159.94,2,Upbeat Happy Songs
0.545,0.399,0.717,0.0,0.501,103.266,2,Upbeat Happy Songs
0.67,0.661,0.704,0.0,0.425,119.985,2,Upbeat Happy Songs
0.67,0.58,0.777,0.0,0.309,157.997,2,Upbeat Happy Songs
0.67,0.476,0.328,0.0,0.235,96.975,2,Upbeat Happy Songs
0.67,0.616,0.573,0.0,0.523,120.129,2,Upbeat Happy Songs
0.332,0.225,0.767,0.00349,0.297,81.055,2,Upbeat Happy Songs
0.332,0.269,0.557,1.85e-06,0.226,112.181,2,Upbeat Happy Songs
0.332,0.214,0.845,5.62e-06,0.11,67.531,2,Upbeat Happy Songs
0.457,0.551,0.427,1.15e-06,0.428,89.87,2,Upbeat Happy Songs
0.457,0.607,0.287,0.0,0.479,58.876,2,Upbeat Happy Songs
0.539,0.475,0.42,0.0,0.293,159.824,2,Upbeat Happy Songs
0.539,0.636,0.351,0.0,0.321,83.993,2,Upbeat Happy Songs
0.539,0.508,0.727,0.0,0.227,101.358,2,Upbeat Happy Songs
0.539,0.461,0.361,0.0,0.319,127.108,2,Upbeat Happy Songs
0.539,0.414,0.253,1.3e-06,0.123,94.895,2,Upbeat Happy Songs
0.664,0.533,0.587,0.0,0.628,97.032,2,Upbeat Happy Songs
0.664,0.396,0.52,0.0,0.453,102.053,2,Upbeat Happy Songs
0.664,0.573,0.613,0.000363,0.566,76.023,2,Upbeat Happy Songs
0.664,0.316,0.298,2.03e-06,0.541,92.875,2,Upbeat Happy Songs
0.664,0.399,0.797,3.13e-06,0.265,109.937,2,Upbeat Happy Songs
0.664,0.5,0.799,0.0,0.801,117.896,2,Upbeat Happy Songs
0.533,0.389,0.85,0.0012,0.164,76.77,2,Upbeat Happy Songs
0.533,0.492,0.459,0.0,0.323,140.555,2,Upbeat Happy Songs
0.533,0.315,0.235,1.19e-05,0.316,140.918,2,Upbeat Happy Songs
0.533,0.237,0.817,3.84e-06,0.23,76.98,2,Upbeat Happy Songs
0.533,0.596,0.56,0.0,0.325,100.119,2,Upbeat Happy Songs
0.533,0.417,0.514,0.0,0.376,106.534,2,Upbeat Happy Songs
0.533,0.553,0.498,0.0,0.391,102.043,2,Upbeat Happy Songs
0.533,0.355,0.497,0.0,0.256,137.986,2,Upbeat Happy Songs
0.533,0.436,0.45,0.0,0.169,103.477,2,Upbeat Happy Songs
0.658,0.291,0.872,0.0,0.295,103.962,2,Upbeat Happy Songs
0.658,0.294,0.422,5.2e-05,0.358,74.038,2,Upbeat Happy Songs
0.658,0.748,0.872,5.59e-06,0.571,151.876,2,Upbeat Happy Songs
0.658,0.538,0.657,0.0,0.62,136.967,2,Upbeat Happy Songs
0.658,0.475,0.521,0.0067,0.685,153.851,2,Upbeat Happy Songs
0.658,0.434,0.354,1.75e-05,0.218,83.921,2,Upbeat Happy Songs
0.783,0.662,0.617,0.0,0.458,145.88,2,Upbeat Happy Songs
0.783,0.594,0.774,0.0,0.596,128.177,2,Upbeat Happy Songs
0.783,0.416,0.213,0.0,0.165,87.073,2,Upbeat Happy Songs
0.451,0.484,0.551,1.35e-06,0.434,80.128,2,Upbeat Happy Songs
0.451,0.507,0.473,0.0,0.564,165.76,2,Upbeat Happy Songs
0.451,0.241,0.912,2.66e-06,0.698,134.009,2,Upbeat Happy Songs
0.527,0.27,0.707,0.0,0.23,154.042,2,Upbeat Happy Songs
0.527,0.192,0.777,0.00157,0.18,81.73,2,Upbeat Happy Songs
0.527,0.415,0.329,0.0,0.12,125.357,2,Upbeat Happy Songs
0.527,0.366,0.487,0.0023,0.234,98.994,2,Upbeat Happy Songs
0.652,0.295,0.281,1.03e-05,0.196,75.065,2,Upbeat Happy Songs
0.652,0.41,0.333,0.0,0.495,75.09,2,Upbeat Happy Songs
0.652,0.31,0.43,1.16e-05,0.304,119.913,2,Upbeat Happy Songs
0.652,0.631,0.524,0.000579,0.35,127.998,2,Upbeat Happy Songs
0.652,0.627,0.436,8.11e-06,0.315,137.867,2,Upbeat Happy Songs
0.652,0.641,0.324,2.73e-06,0.111,104.929,2,Upbeat Happy Songs
0.777,0.357,0.757,7.28e-06,0.172,139.884,2,Upbeat Happy Songs
0.777,0.595,0.59,0.00139,0.546,108.02,2,Upbeat Happy Songs
0.777,0.19,0.793,0.00123,0.379,132.786,2,Upbeat Happy Songs
0.777,0.463,0.231,4.29e-06,0.18,105.998,2,Upbeat Happy Songs
0.777,0.317,0.591,0.0,0.33,139.848,2,Upbeat Happy Songs
0.323,0.583,0.383,0.0,0.44,76.644,2,Upbeat Happy Songs
0.448,0.59,0.446,0.0,0.264,119.834,2,Upbeat Happy Songs
0.448,0.322,0.772,0.0,0.331,82.239,2,Upbeat Happy Songs
0.448,0.451,0.685,0.0,0.368,89.938,2,Upbeat Happy Songs
0.448,0.604,0.635,0.0,0.598,79.344,2,Upbeat Happy Songs
0.521,0.72,0.384,0.0,0.438,79.943,2,Upbeat Happy Songs
0.521,0.254,0.815,0.884,0.153,125.021,2,Upbeat Happy Songs
0.521,0.125,0.751,0.00207,0.0528,111.554,2,Upbeat Happy Songs
0.646,0.664,0.606,9.35e-06,0.68,74.008,2,Upbeat Happy Songs
0.646,0.252,0.387,0.0,0.147,107.306,2,Upbeat Happy Songs
0.646,0.538,0.4,0.0,0.552,93.872,2,Upbeat Happy Songs
0.646,0.366,0.582,0.000228,0.272,90.338,2,Upbeat Happy Songs
0.646,0.431,0.637,6.99e-06,0.292,90.034,2,Upbeat Happy Songs
0.646,0.156,0.864,0.0612,0.394,136.013,2,Upbeat Happy Songs
0.16,0.296,0.111,0.847,0.0388,62.33,2,Upbeat Happy Songs
0.16,0.591,0.93,0.0379,0.306,85.364,2,Upbeat Happy Songs
0.32,0.0717,0.873,0.000281,0.28,69.693,2,Upbeat Happy Songs
0.32,0.351,0.633,0.0,0.166,84.843,2,Upbeat Happy Songs
0.32,0.21,0.92,8.01e-05,0.208,73.196,2,Upbeat Happy Songs
0.32,0.314,0.882,0.0,0.372,81.351,2,Upbeat Happy Songs
0.445,0.568,0.539,0.0,0.437,143.717,2,Upbeat Happy Songs
0.445,0.429,0.33,0.000386,0.388,168.104,2,Upbeat Happy Songs
0.445,0.681,0.781,0.000789,0.351,127.541,2,Upbeat Happy Songs
0.515,0.545,0.855,1.97e-05,0.535,88.856,2,Upbeat Happy Songs
0.515,0.593,0.653,0.162,0.153,94.467,2,Upbeat Happy Songs
0.515,0.431,0.665,0.0,0.184,141.392,2,Upbeat Happy Songs
0.515,0.476,0.314,4.74e-05,0.412,135.886,2,Upbeat Happy Songs
0.515,0.467,0.633,0.0,0.346,114.532,2,Upbeat Happy Songs
0.64,0.421,0.422,0.0,0.353,100.056,2,Upbeat Happy Songs
0.64,0.321,0.693,0.0307,0.177,145.045,2,Upbeat Happy Songs
0.64,0.621,0.67,0.0,0.332,123.105,2,Upbeat Happy Songs
0.64,0.609,0.492,2.47e-06,0.393,131.889,2,Upbeat Happy Songs
0.64,0.519,0.25,0.0,0.252,103.359,2,Upbeat Happy Songs
0.765,0.46,0.442,4.11e-06,0.418,119.919,2,Upbeat Happy Songs
0.765,0.412,0.72,0.0,0.632,109.986,2,Upbeat Happy Songs
0.765,0.373,0.341,0.525,0.554,85.016,2,Upbeat Happy Songs
0.765,0.473,0.287,0.0,0.34,119.992,2,Upbeat Happy Songs
0.765,0.356,0.223,0.0,0.189,96.991,2,Upbeat Happy Songs
0.442,0.418,0.0729,0.0,0.169,85.195,2,Upbeat Happy Songs
0.442,0.599,0.783,0.0,0.544,186.309,2,Upbeat Happy Songs
0.442,0.612,0.584,5.7e-06,0.178,180.917,2,Upbeat Happy Songs
0.442,0.579,0.489,1.04e-06,0.546,83.336,2,Upbeat Happy Songs
0.442,0.585,0.606,5.85e-05,0.233,118.736,2,Upbeat Happy Songs
0.442,0.603,0.602,0.0,0.456,86.494,2,Upbeat Happy Songs
0.509,0.256,0.901,2.43e-06,0.436,94.184,2,Upbeat Happy Songs
0.509,0.547,0.33,9.45e-05,0.282,125.889,2,Upbeat Happy Songs
0.509,0.228,0.92,0.0,0.586,90.674,2,Upbeat Happy Songs
0.509,0.51,0.176,0.0,0.22,82.407,2,Upbeat Happy Songs
0.509,0.389,0.8,0.0,0.302,77.098,2,Upbeat Happy Songs
0.634,0.175,0.963,1.72e-05,0.374,78.619,2,Upbeat Happy Songs
0.634,0.551,0.266,0.0,0.345,72.19,2,Upbeat Happy Songs
0.759,0.458,0.559,0.000107,0.641,109.15,2,Upbeat Happy Songs
0.759,0.245,0.515,0.000154,0.209,96.992,2,Upbeat Happy Songs
0.759,0.413,0.7,0.0,0.403,115.893,2,Upbeat Happy Songs
0.884,0.471,0.527,0.0,0.524,97.017,2,Upbeat Happy Songs
0.314,0.439,0.671,0.0,0.364,180.119,2,Upbeat Happy Songs
0.439,0.196,0.88,0.0,0.525,129.581,2,Upbeat Happy Songs
0.439,0.204,0.766,0.0913,0.0408,139.652,2,Upbeat Happy Songs
0.503,0.741,0.579,1.49e-06,0.458,88.335,2,Upbeat Happy Songs
0.503,0.496,0.693,0.0,0.412,187.844,2,Upbeat Happy Songs
0.503,0.465,0.42,0.0,0.143,141.793,2,Upbeat Happy Songs
0.628,0.581,0.46,0.0,0.259,145.396,2,Upbeat Happy Songs
0.628,0.113,0.987,0.929,0.242,64.542,2,Upbeat Happy Songs
0.628,0.523,0.701,0.00274,0.416,169.982,2,Upbeat Happy Songs
0.628,0.36,0.828,0.0,0.656,156.484,2,Upbeat Happy Songs
0.628,0.453,0.448,0.000538,0.328,89.969,2,Upbeat Happy Songs
0.628,0.481,0.29,0.0,0.33,108.761,2,Upbeat Happy Songs
0.628,0.522,0.183,0.0,0.191,82.928,2,Upbeat Happy Songs
0.753,0.41,0.798,0.0,0.671,124.986,2,Upbeat Happy Songs
0.753,0.326,0.731,0.00131,0.237,123.799,2,Upbeat Happy Songs
0.753,0.505,0.534,2.58e-06,0.419,91.972,2,Upbeat Happy Songs
0.109,0.37,0.914,0.000451,0.0628,84.08,2,Upbeat Happy Songs
0.311,0.442,0.687,6.16e-06,0.144,136.352,2,Upbeat Happy Songs
0.311,0.197,0.938,0.00105,0.208,87.296,2,Upbeat Happy Songs
0.436,0.402,0.544,0.0,0.385,92.758,2,Upbeat Happy Songs
0.436,0.409,0.499,0.000166,0.363,98.357,2,Upbeat Happy Songs
0.436,0.655,0.499,8.1e-06,0.412,121.002,2,Upbeat Happy Songs
0.622,0.541,0.473,0.0,0.4,86.963,2,Upbeat Happy Songs
0.622,0.444,0.795,0.0,0.603,141.952,2,Upbeat Happy Songs
0.622,0.574,0.685,0.0,0.405,113.984,2,Upbeat Happy Songs
0.622,0.526,0.406,0.0,0.55,81.97,2,Upbeat Happy Songs
0.622,0.428,0.432,1.2e-05,0.229,77.127,2,Upbeat Happy Songs
0.622,0.583,0.221,0.0,0.129,96.915,2,Upbeat Happy Songs
0.622,0.392,0.498,0.0,0.274,77.991,2,Upbeat Happy Songs
0.747,0.459,0.448,0.0,0.47,75.021,2,Upbeat Happy Songs
0.872,0.391,0.469,4.13e-06,0.437,134.021,2,Upbeat Happy Songs
0.872,0.267,0.166,2.18e-05,0.168,79.964,2,Upbeat Happy Songs
0.308,0.563,0.527,4.58e-06,0.109,85.901,2,Upbeat Happy Songs
0.308,0.529,0.479,0.0,0.485,80.794,2,Upbeat Happy Songs
0.433,0.4,0.443,0.0,0.577,75.478,2,Upbeat Happy Songs
0.433,0.337,0.691,0.0,0.243,71.569,2,Upbeat Happy Songs
0.433,0.406,0.297,0.0,0.39,147.96,2,Upbeat Happy Songs
0.433,0.489,0.789,0.956,0.441,180.113,2,Upbeat Happy Songs
0.433,0.443,0.0922,0.000293,0.0363,79.903,2,Upbeat Happy Songs
0.616,0.47,0.291,0.0,0.325,80.03,2,Upbeat Happy Songs
0.616,0.463,0.611,4.65e-06,0.0682,145.289,2,Upbeat Happy Songs
0.616,0.597,0.691,0.0,0.362,165.508,2,Upbeat Happy Songs
0.616,0.608,0.432,0.0,0.415,142.319,2,Upbeat Happy Songs
0.616,0.438,0.356,0.0,0.386,135.929,2,Upbeat Happy Songs
0.741,0.37,0.24,0.0,0.13,116.06,2,Upbeat Happy Songs
0.741,0.52,0.447,1.97e-06,0.347,102.998,2,Upbeat Happy Songs
0.741,0.461,0.839,0.0,0.303,143.756,2,Upbeat Happy Songs
0.305,0.304,0.823,0.0,0.341,145.49,2,Upbeat Happy Songs
0.43,0.306,0.782,0.0,0.111,115.901,2,Upbeat Happy Songs
0.43,0.203,0.863,4.71e-06,0.105,119.884,2,Upbeat Happy Songs
0.61,0.349,0.554,0.0099,0.155,136.012,2,Upbeat Happy Songs
0.61,0.488,0.817,0.0,0.443,125.039,2,Upbeat Happy Songs
0.61,0.459,0.0563,0.0,0.177,80.705,2,Upbeat Happy Songs
0.61,0.458,0.696,0.000103,0.246,192.099,2,Upbeat Happy Songs
0.61,0.0316,0.896,0.00461,0.37,151.964,2,Upbeat Happy Songs
0.61,0.69,0.463,0.0409,0.462,118.038,2,Upbeat Happy Songs
0.735,0.567,0.554,0.0,0.574,149.968,2,Upbeat Happy Songs
0.735,0.197,0.768,0.000276,0.383,147.899,2,Upbeat Happy Songs
0.735,0.235,0.698,0.00604,0.462,62.446,2,Upbeat Happy Songs
0.735,0.525,0.653,0.918,0.369,160.147,2,Upbeat Happy Songs
0.735,0.449,0.23,0.00126,0.0955,97.05,2,Upbeat Happy Songs
0.735,0.453,0.415,0.0,0.335,115.005,2,Upbeat Happy Songs
0.735,0.449,0.629,0.0,0.0397,122.947,2,Upbeat Happy Songs
0.735,0.373,0.762,0.00202,0.237,123.081,2,Upbeat Happy Songs
0.86,0.408,0.166,0.0,0.0548,75.481,2,Upbeat Happy Songs
0.427,0.335,0.569,2.66e-06,0.286,140.235,2,Upbeat Happy Songs
0.427,0.262,0.746,0.0,0.228,104.085,2,Upbeat Happy Songs
0.427,0.201,0.745,0.263,0.0668,105.218,2,Upbeat Happy Songs
0.604,0.375,0.71,5.87e-05,0.203,137.651,2,Upbeat Happy Songs
0.604,0.199,0.777,0.0,0.191,76.134,2,Upbeat Happy Songs
0.604,0.444,0.409,0.0,0.169,72.129,2,Upbeat Happy Songs
0.604,0.517,0.768,0.000155,0.511,127.967,2,Upbeat Happy Songs
0.604,0.366,0.578,0.0,0.13,141.981,2,Upbeat Happy Songs
0.604,0.366,0.719,0.0,0.181,105.177,2,Upbeat Happy Songs
0.604,0.44,0.627,0.000884,0.279,79.181,2,Upbeat Happy Songs
0.729,0.467,0.71,4.53e-05,0.401,96.042,2,Upbeat Happy Songs
0.729,0.504,0.401,1.44e-06,0.305,110.011,2,Upbeat Happy Songs
0.729,0.476,0.378,0.0,0.368,62.519,2,Upbeat Happy Songs
0.854,0.554,0.769,1.84e-06,0.272,142.072,2,Upbeat Happy Songs
0.212,0.218,0.908,1.55e-05,0.1,76.635,2,Upbeat Happy Songs
0.299,0.422,0.0873,0.0,0.168,67.797,2,Upbeat Happy Songs
0.299,0.357,0.538,0.0,0.278,179.664,2,Upbeat Happy Songs
0.424,0.662,0.518,1.77e-06,0.385,111.758,2,Upbeat Happy Songs
0.424,0.511,0.415,0.0,0.705,77.057,2,Upbeat Happy Songs
0.598,0.561,0.611,0.0417,0.231,115.011,2,Upbeat Happy Songs
0.598,0.252,0.194,0.133,0.0352,120.064,2,Upbeat Happy Songs
0.598,0.4,0.459,0.0,0.369,96.938,2,Upbeat Happy Songs
0.598,0.427,0.0546,5.83e-06,0.0605,76.469,2,Upbeat Happy Songs
0.598,0.47,0.617,0.0,0.879,67.086,2,Upbeat Happy Songs
0.598,0.223,0.782,9.76e-05,0.211,117.308,2,Upbeat Happy Songs
0.598,0.315,0.634,0.191,0.172,96.684,2,Upbeat Happy Songs
0.723,0.549,0.658,0.0,0.526,149.991,2,Upbeat Happy Songs
0.723,0.322,0.014,0.0,0.0406,90.063,2,Upbeat Happy Songs
0.421,0.131,0.952,0.00453,0.12,137.446,2,Upbeat Happy Songs
0.421,0.469,0.101,6.5e-05,0.269,78.16,2,Upbeat Happy Songs
0.421,0.525,0.825,2.67e-06,0.535,167.927,2,Upbeat Happy Songs
0.421,0.407,0.309,0.000961,0.161,139.028,2,Upbeat Happy Songs
0.421,0.539,0.779,0.0,0.523,89.177,2,Upbeat Happy Songs
0.421,0.394,0.863,4.74e-06,0.399,96.192,2,Upbeat Happy Songs
0.592,0.403,0.62,0.0,0.391,105.169,2,Upbeat Happy Songs
0.592,0.342,0.193,0.00245,0.155,130.953,2,Upbeat Happy Songs
0.592,0.699,0.655,1.68e-05,0.506,141.916,2,Upbeat Happy Songs
0.592,0.555,0.506,0.0527,0.39,139.404,2,Upbeat Happy Songs
0.592,0.39,0.477,0.0,0.143,146.039,2,Upbeat Happy Songs
0.592,0.457,0.661,0.000331,0.225,146.04,2,Upbeat Happy Songs
0.592,0.637,0.562,0.0,0.565,159.701,2,Upbeat Happy Songs
0.717,0.345,0.185,0.000226,0.46,108.049,2,Upbeat Happy Songs
0.717,0.449,0.681,0.0,0.611,108.802,2,Upbeat Happy Songs
0.842,0.509,0.526,0.000285,0.521,120.001,2,Upbeat Happy Songs
0.293,0.394,0.429,2.93e-05,0.149,117.185,2,Upbeat Happy Songs
0.293,0.325,0.526,0.0,0.175,139.971,2,Upbeat Happy Songs
0.418,0.249,0.841,0.661,0.213,82.803,2,Upbeat Happy Songs
0.418,0.332,0.771,2.01e-05,0.171,119.164,2,Upbeat Happy Songs
0.418,0.351,0.569,0.0,0.139,145.379,2,Upbeat Happy Songs
0.586,0.423,0.643,0.0,0.268,122.625,2,Upbeat Happy Songs
0.586,0.474,0.334,0.0,0.146,91.105,2,Upbeat Happy Songs
0.586,0.559,0.639,0.0,0.437,177.945,2,Upbeat Happy Songs
0.586,0.358,0.556,0.0,0.365,169.925,2,Upbeat Happy Songs
0.586,0.3,0.813,0.0,0.319,121.755,2,Upbeat Happy Songs
0.586,0.128,0.963,0.0,0.371,123.498,2,Upbeat Happy Songs
0.586,0.527,0.252,0.0,0.0717,115.989,2,Upbeat Happy Songs
0.586,0.512,0.723,0.0002,0.235,75.857,2,Upbeat Happy Songs
0.711,0.292,0.313,0.0,0.194,103.951,2,Upbeat Happy Songs
0.711,0.428,0.145,0.0,0.197,83.036,2,Upbeat Happy Songs
0.29,0.364,0.418,1.89e-05,0.11,103.684,2,Upbeat Happy Songs
0.415,0.404,0.678,1.95e-05,0.425,81.202,2,Upbeat Happy Songs
0.415,0.369,0.0303,7.64e-06,0.0913,95.746,2,Upbeat Happy Songs
0.58,0.491,0.575,0.0,0.425,76.009,2,Upbeat Happy Songs
0.58,0.526,0.221,0.0,0.2,101.89,2,Upbeat Happy Songs
0.58,0.487,0.437,0.0,0.317,126.972,2,Upbeat Happy Songs
0.58,0.532,0.294,0.0,0.391,112.051,2,Upbeat Happy Songs
0.705,0.339,0.552,0.0814,0.457,97.989,2,Upbeat Happy Songs
0.705,0.555,0.447,0.0148,0.487,104.498,2,Upbeat Happy Songs
0.705,0.59,0.504,0.0,0.421,112.565,2,Upbeat Happy Songs
0.287,0.332,0.678,0.00375,0.204,177.804,2,Upbeat Happy Songs
0.412,0.236,0.83,0.00653,0.119,140.214,2,Upbeat Happy Songs
0.412,0.457,0.409,0.0187,0.202,74.824,2,Upbeat Happy Songs
0.412,0.544,0.439,1.74e-05,0.412,151.964,2,Upbeat Happy Songs
0.412,0.77,0.462,1.5e-06,0.418,101.955,2,Upbeat Happy Songs
0.574,0.439,0.511,0.0,0.395,78.302,2,Upbeat Happy Songs
0.574,0.369,0.753,0.0,0.44,84.975,2,Upbeat Happy Songs
0.699,0.562,0.673,0.626,0.36,96.077,2,Upbeat Happy Songs
0.699,0.503,0.391,0.0126,0.0546,114.86,2,Upbeat Happy Songs
0.699,0.282,0.798,1.23e-06,0.359,79.775,2,Upbeat Happy Songs
0.699,0.524,0.412,0.0,0.31,114.922,2,Upbeat Happy Songs
0.699,0.558,0.462,0.0,0.493,79.992,2,Upbeat Happy Songs
0.699,0.304,0.779,0.000993,0.271,119.705,2,Upbeat Happy Songs
