danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.765,0.427,0.0478,0.346,0.874,91.017,0,Energetic Dance Tracks
0.765,0.535,0.22,2.55e-05,0.548,105.019,0,Energetic Dance Tracks
0.765,0.523,0.184,3.56e-05,0.394,104.988,0,Energetic Dance Tracks
0.765,0.821,0.093,0.0,0.962,162.519,0,Energetic Dance Tracks
0.765,0.932,0.0113,0.0004,0.733,123.498,0,Energetic Dance Tracks
0.765,0.733,0.00186,0.0,0.495,133.966,0,Energetic Dance Tracks
0.765,0.87,0.168,0.0,0.684,106.048,0,Energetic Dance Tracks
0.765,0.704,0.0215,0.0,0.498,147.055,0,Energetic Dance Tracks
0.765,0.706,0.047,4.25e-06,0.669,116.02,0,Energetic Dance Tracks
0.765,0.666,0.103,0.0,0.757,87.002,0,Energetic Dance Tracks
0.765,0.791,0.262,0.000154,0.966,95.026,0,Energetic Dance Tracks
0.765,0.55,0.0283,0.0,0.361,97.004,0,Energetic Dance Tracks
0.765,0.872,0.143,0.0,0.578,112.607,0,Energetic Dance Tracks
0.765,0.556,0.275,0.0,0.274,111.033,0,Energetic Dance Tracks
0.765,0.553,0.00822,0.0,0.565,154.971,0,Energetic Dance Tracks
0.765,0.552,0.175,0.0,0.492,119.476,0,Energetic Dance Tracks
0.765,0.837,0.00107,1.06e-05,0.721,122.028,0,Energetic Dance Tracks
0.765,0.765,0.00765,3.82e-06,0.886,120.001,0,Energetic Dance Tracks
0.765,0.542,0.278,1.87e-05,0.734,171.945,0,Energetic Dance Tracks
0.765,0.692,0.177,0.0,0.426,120.033,0,Energetic Dance Tracks
0.765,0.547,0.0425,0.0,0.531,90.024,0,Energetic Dance Tracks
0.89,0.667,0.0572,3.03e-05,0.522,105.103,0,Energetic Dance Tracks
0.89,0.946,0.0188,0.000128,0.872,120.0,0,Energetic Dance Tracks
0.89,0.701,0.0681,0.0,0.728,100.018,0,Energetic Dance Tracks
0.89,0.504,0.023,0.0,0.222,129.969,0,Energetic Dance Tracks
0.89,0.607,0.158,0.000228,0.224,134.022,0,Energetic Dance Tracks
0.89,0.633,0.0232,0.000343,0.425,139.948,0,Energetic Dance Tracks
0.89,0.674,0.107,0.0,0.248,134.028,0,Energetic Dance Tracks
0.509,0.952,0.144,0.0,0.7,83.068,0,Energetic Dance Tracks
0.634,0.827,0.00104,0.0,0.739,83.994,0,Energetic Dance Tracks
0.634,0.716,0.0341,0.0,0.619,91.039,0,Energetic Dance Tracks
0.634,0.645,0.292,0.0,0.677,93.047,0,Energetic Dance Tracks
0.634,0.725,0.0776,0.0,0.795,159.845,0,Energetic Dance Tracks
0.634,0.761,0.00537,0.0,0.785,129.963,0,Energetic Dance Tracks
0.634,0.668,0.14,0.0,0.635,80.989,0,Energetic Dance Tracks
0.634,0.69,0.0771,0.0,0.645,94.988,0,Energetic Dance Tracks
0.634,0.665,0.0172,0.0,0.611,131.104,0,Energetic Dance Tracks
0.634,0.653,0.434,0.0,0.5,116.156,0,Energetic Dance Tracks
0.634,0.804,0.162,0.0,0.809,147.259,0,Energetic Dance Tracks
0.634,0.703,0.305,1.7e-06,0.584,88.004,0,Energetic Dance Tracks
0.634,0.848,0.00237,0.0,0.647,105.055,0,Energetic Dance Tracks
0.759,0.73,0.145,3.06e-06,0.74,115.007,0,Energetic Dance Tracks
0.759,0.567,0.118,0.0278,0.421,87.981,0,Energetic Dance Tracks
0.759,0.704,0.184,0.0,0.748,90.055,0,Energetic Dance Tracks
0.759,0.727,0.322,0.0,0.809,74.936,0,Energetic Dance Tracks
0.759,0.546,0.13,0.000194,0.584,100.085,0,Energetic Dance Tracks
0.759,0.644,0.0975,0.0,0.459,119.804,0,Energetic Dance Tracks
0.759,0.825,0.0923,0.00057,0.429,94.857,0,Energetic Dance Tracks
0.759,0.538,0.151,0.0,0.831,146.933,0,Energetic Dance Tracks
0.759,0.459,0.00323,0.0,0.695,109.997,0,Energetic Dance Tracks
0.759,0.678,0.23,0.0,0.327,89.64,0,Energetic Dance Tracks
0.759,0.548,0.0379,0.0,0.75,116.963,0,Energetic Dance Tracks
0.759,0.741,0.0192,0.0,0.69,100.054,0,Energetic Dance Tracks
0.759,0.891,0.0298,0.0,0.587,98.579,0,Energetic Dance Tracks
0.759,0.646,0.231,0.0,0.445,111.043,0,Energetic Dance Tracks
0.759,0.728,0.367,0.0,0.805,93.947,0,Energetic Dance Tracks
0.759,0.583,0.00286,0.0,0.904,76.023,0,Energetic Dance Tracks
0.759,0.759,0.00227,0.0,0.505,91.967,0,Energetic Dance Tracks
0.884,0.579,0.064,2.38e-06,0.313,144.973,0,Energetic Dance Tracks
0.884,0.675,0.134,0.0,0.452,133.963,0,Energetic Dance Tracks
0.884,0.657,0.00589,0.0,0.489,107.059,0,Energetic Dance Tracks
0.884,0.814,0.154,1.67e-06,0.907,155.938,0,Energetic Dance Tracks
0.884,0.765,0.063,7.04e-06,0.594,99.987,0,Energetic Dance Tracks
0.884,0.347,0.015,7e-06,0.376,75.016,0,Energetic Dance Tracks
0.884,0.436,0.011,0.0,0.254,119.013,0,Energetic Dance Tracks
0.884,0.697,0.0509,0.0,0.322,101.965,0,Energetic Dance Tracks
0.884,0.826,0.222,2.29e-06,0.465,94.997,0,Energetic Dance Tracks
0.884,0.677,0.0778,0.0,0.584,101.868,0,Energetic Dance Tracks
0.884,0.936,0.206,0.0,0.758,120.004,0,Energetic Dance Tracks
0.884,0.783,0.0744,0.0,0.929,124.052,0,Energetic Dance Tracks
0.884,0.577,0.0843,0.0,0.854,137.032,0,Energetic Dance Tracks
0.503,0.785,0.295,0.0,0.734,91.464,0,Energetic Dance Tracks
0.503,0.843,0.0487,0.0,0.778,128.63,0,Energetic Dance Tracks
0.628,0.795,0.00549,0.0,0.813,111.99,0,Energetic Dance Tracks
0.628,0.685,0.00324,0.0,0.605,126.014,0,Energetic Dance Tracks
0.628,0.943,0.611,7.38e-05,0.922,170.203,0,Energetic Dance Tracks
0.628,0.87,0.0197,0.0,0.85,170.686,0,Energetic Dance Tracks
0.628,0.834,0.403,0.0,0.626,97.865,0,Energetic Dance Tracks
0.628,0.917,0.0108,2.25e-06,0.638,94.988,0,Energetic Dance Tracks
0.628,0.92,0.00687,5.34e-05,0.808,126.998,0,Energetic Dance Tracks
0.628,0.676,0.00957,2.65e-05,0.75,85.984,0,Energetic Dance Tracks
0.628,0.737,0.0638,0.0,0.591,91.505,0,Energetic Dance Tracks
0.628,0.668,0.329,0.0,0.845,148.746,0,Energetic Dance Tracks
0.628,0.823,0.495,2.8e-05,0.41,111.609,0,Energetic Dance Tracks
0.628,0.971,0.13,0.0,0.443,101.999,0,Energetic Dance Tracks
0.628,0.922,0.0055,3.69e-06,0.532,119.005,0,Energetic Dance Tracks
0.628,0.867,0.0108,0.0,0.597,78.043,0,Energetic Dance Tracks
0.628,0.87,0.0649,4.15e-05,0.623,119.976,0,Energetic Dance Tracks
0.628,0.678,0.026,0.0,0.36,83.995,0,Energetic Dance Tracks
0.628,0.75,0.142,0.0,0.374,87.008,0,Energetic Dance Tracks
0.753,0.728,0.00773,0.0,0.752,170.022,0,Energetic Dance Tracks
0.753,0.824,0.000937,0.00018,0.937,117.95,0,Energetic Dance Tracks
0.753,0.811,0.645,0.000766,0.896,135.043,0,Energetic Dance Tracks
0.753,0.934,0.0174,0.065,0.73,113.525,0,Energetic Dance Tracks
0.753,0.747,0.145,0.0,0.915,120.117,0,Energetic Dance Tracks
0.753,0.678,0.085,1.64e-06,0.583,96.006,0,Energetic Dance Tracks
0.753,0.837,0.0657,0.0,0.589,151.949,0,Energetic Dance Tracks
0.753,0.703,0.144,0.0,0.642,149.991,0,Energetic Dance Tracks
0.753,0.516,0.191,0.0,0.826,122.019,0,Energetic Dance Tracks
0.753,0.79,0.00184,9.69e-05,0.588,127.991,0,Energetic Dance Tracks
0.753,0.881,0.0909,0.0,0.808,140.007,0,Energetic Dance Tracks
0.753,0.975,0.00223,0.001,0.585,122.001,0,Energetic Dance Tracks
0.753,0.708,0.00797,0.0,0.323,105.521,0,Energetic Dance Tracks
0.753,0.657,0.171,0.0,0.437,107.01,0,Energetic Dance Tracks
0.753,0.597,0.0477,0.0,0.616,76.997,0,Energetic Dance Tracks
0.753,0.45,0.274,2.05e-06,0.56,109.408,0,Energetic Dance Tracks
0.753,0.719,0.264,0.0,0.474,94.977,0,Energetic Dance Tracks
0.753,0.564,0.114,0.0275,0.55,77.341,0,Energetic Dance Tracks
0.753,0.777,0.0725,0.000714,0.669,157.148,0,Energetic Dance Tracks
0.753,0.729,0.00334,5.66e-05,0.812,120.013,0,Energetic Dance Tracks
0.753,0.948,0.16,0.0,0.772,99.009,0,Energetic Dance Tracks
0.753,0.709,0.00623,0.000927,0.574,99.967,0,Energetic Dance Tracks
0.753,0.686,0.0677,0.0,0.886,132.055,0,Energetic Dance Tracks
0.878,0.455,0.0453,0.0049,0.797,129.954,0,Energetic Dance Tracks
0.878,0.739,0.169,0.0,0.824,93.601,0,Energetic Dance Tracks
0.878,0.619,0.0533,0.0,0.639,136.041,0,Energetic Dance Tracks
0.878,0.417,0.0444,0.0,0.904,77.49,0,Energetic Dance Tracks
0.878,0.947,0.0631,1.42e-05,0.811,110.047,0,Energetic Dance Tracks
0.878,0.575,0.00293,0.0,0.399,144.918,0,Energetic Dance Tracks
0.878,0.685,0.00152,0.0,0.523,157.003,0,Energetic Dance Tracks
0.878,0.439,0.00492,0.0,0.735,94.043,0,Energetic Dance Tracks
0.878,0.406,0.134,0.000234,0.784,128.014,0,Energetic Dance Tracks
0.622,0.942,0.0271,2.36e-05,0.844,117.173,0,Energetic Dance Tracks
0.622,0.571,0.0458,0.0,0.635,81.059,0,Energetic Dance Tracks
0.622,0.469,0.00454,2.25e-06,0.679,77.019,0,Energetic Dance Tracks
0.622,0.807,0.103,0.0,0.892,174.06,0,Energetic Dance Tracks
0.622,0.881,0.0109,0.0,0.664,127.958,0,Energetic Dance Tracks
0.622,0.711,0.0457,0.0,0.679,79.932,0,Energetic Dance Tracks
0.622,0.593,0.00611,2.17e-05,0.374,75.025,0,Energetic Dance Tracks
0.622,0.669,0.0266,2.97e-06,0.57,93.839,0,Energetic Dance Tracks
0.622,0.763,0.055,8.91e-06,0.621,102.0,0,Energetic Dance Tracks
0.622,0.609,0.138,5.28e-06,0.608,89.66,0,Energetic Dance Tracks
0.622,0.861,0.292,0.0,0.571,82.118,0,Energetic Dance Tracks
0.622,0.919,0.0163,6.87e-06,0.81,107.06,0,Energetic Dance Tracks
0.622,0.931,0.106,2.45e-06,0.521,108.051,0,Energetic Dance Tracks
0.622,0.573,0.26,0.0,0.617,127.132,0,Energetic Dance Tracks
0.747,0.695,0.491,6.12e-05,0.77,115.32,0,Energetic Dance Tracks
0.747,0.937,0.0208,0.0,0.739,103.976,0,Energetic Dance Tracks
0.747,0.507,0.2,0.0608,0.438,104.978,0,Energetic Dance Tracks
0.747,0.834,0.374,0.0,0.687,128.005,0,Energetic Dance Tracks
0.747,0.398,0.211,1.42e-06,0.428,117.901,0,Energetic Dance Tracks
0.747,0.983,0.112,0.0,0.553,114.993,0,Energetic Dance Tracks
0.747,0.638,0.107,6.44e-06,0.947,97.99,0,Energetic Dance Tracks
0.747,0.646,0.273,3.7e-06,0.73,87.011,0,Energetic Dance Tracks
0.747,0.878,0.343,0.0,0.557,106.004,0,Energetic Dance Tracks
0.747,0.861,0.113,0.0,0.859,103.966,0,Energetic Dance Tracks
0.747,0.629,0.328,0.00409,0.793,127.819,0,Energetic Dance Tracks
0.747,0.705,0.0128,0.0,0.56,136.024,0,Energetic Dance Tracks
0.747,0.877,0.0385,0.00089,0.751,107.989,0,Energetic Dance Tracks
0.747,0.721,0.176,0.0,0.459,109.786,0,Energetic Dance Tracks
0.747,0.532,0.0549,2.78e-06,0.347,77.032,0,Energetic Dance Tracks
0.747,0.716,0.135,0.0,0.751,125.006,0,Energetic Dance Tracks
0.747,0.622,0.176,0.0,0.57,159.93,0,Energetic Dance Tracks
0.747,0.704,0.134,0.0,0.507,136.933,0,Energetic Dance Tracks
0.747,0.76,0.448,0.0,0.682,99.975,0,Energetic Dance Tracks
0.747,0.57,0.0642,0.0,0.65,133.992,0,Energetic Dance Tracks
0.872,0.588,0.275,0.0,0.93,142.004,0,Energetic Dance Tracks
0.872,0.814,0.00485,1.96e-06,0.57,98.985,0,Energetic Dance Tracks
0.872,0.719,0.0121,1.01e-06,0.32,101.967,0,Energetic Dance Tracks
0.872,0.695,0.696,0.0,0.781,139.968,0,Energetic Dance Tracks
0.872,0.591,0.111,0.0,0.696,131.982,0,Energetic Dance Tracks
0.872,0.651,0.00835,0.0,0.732,162.008,0,Energetic Dance Tracks
0.872,0.868,0.153,2.26e-05,0.822,105.005,0,Energetic Dance Tracks
0.872,0.519,0.203,0.0,0.154,95.006,0,Energetic Dance Tracks
0.872,0.422,0.0254,0.0,0.778,149.956,0,Energetic Dance Tracks
0.872,0.765,0.0574,0.0,0.638,106.026,0,Energetic Dance Tracks
0.872,0.786,0.0348,0.0,0.722,95.986,0,Energetic Dance Tracks
0.616,0.838,0.0591,0.0105,0.628,132.015,0,Energetic Dance Tracks
0.616,0.91,0.0459,0.0,0.693,144.072,0,Energetic Dance Tracks
0.616,0.849,0.311,0.0,0.638,113.065,0,Energetic Dance Tracks
0.616,0.868,0.00131,1.54e-06,0.475,108.016,0,Energetic Dance Tracks
0.616,0.824,0.0135,2.13e-05,0.623,117.954,0,Energetic Dance Tracks
0.616,0.806,0.272,0.0,0.876,95.028,0,Energetic Dance Tracks
0.616,0.71,0.123,0.0,0.945,93.938,0,Energetic Dance Tracks
0.616,0.919,0.0141,0.0,0.572,110.013,0,Energetic Dance Tracks
0.616,0.68,0.361,1.18e-06,0.687,149.951,0,Energetic Dance Tracks
0.616,0.602,0.04,0.183,0.876,161.209,0,Energetic Dance Tracks
0.616,0.789,0.053,0.0,0.621,83.066,0,Energetic Dance Tracks
0.616,0.642,0.137,0.0,0.686,82.75,0,Energetic Dance Tracks
0.616,0.834,0.06,0.0,0.746,151.701,0,Energetic Dance Tracks
0.616,0.893,0.000937,0.0,0.567,111.959,0,Energetic Dance Tracks
0.616,0.877,0.00258,2.56e-06,0.94,127.981,0,Energetic Dance Tracks
0.741,0.759,0.0218,0.0,0.362,97.084,0,Energetic Dance Tracks
0.741,0.663,0.0608,0.0,0.338,115.013,0,Energetic Dance Tracks
0.741,0.58,0.153,0.0,0.428,97.092,0,Energetic Dance Tracks
0.741,0.815,0.0145,0.0,0.766,96.07,0,Energetic Dance Tracks
0.741,0.565,0.114,0.0,0.892,134.122,0,Energetic Dance Tracks
0.741,0.714,0.0403,1.58e-05,0.799,118.036,0,Energetic Dance Tracks
0.741,0.845,0.15,0.0,0.926,129.939,0,Energetic Dance Tracks
0.741,0.61,0.316,0.0,0.72,125.99,0,Energetic Dance Tracks
0.741,0.658,0.643,3.43e-06,0.746,142.057,0,Energetic Dance Tracks
0.741,0.717,0.016,0.00126,0.899,100.011,0,Energetic Dance Tracks
0.741,0.488,0.000235,0.0,0.625,160.018,0,Energetic Dance Tracks
0.741,0.735,0.137,0.0,0.636,85.003,0,Energetic Dance Tracks
0.741,0.51,0.493,0.0,0.841,160.039,0,Energetic Dance Tracks
0.741,0.62,0.0295,0.000809,0.934,117.038,0,Energetic Dance Tracks
0.741,0.774,0.0627,0.0,0.787,112.863,0,Energetic Dance Tracks
0.741,0.824,0.614,0.0,0.725,100.216,0,Energetic Dance Tracks
0.741,0.575,0.0398,0.127,0.345,93.992,0,Energetic Dance Tracks
0.741,0.754,0.151,0.0,0.819,98.929,0,Energetic Dance Tracks
0.741,0.754,0.00526,8.21e-06,0.717,126.98,0,Energetic Dance Tracks
0.741,0.494,0.00547,0.0,0.0716,79.984,0,Energetic Dance Tracks
0.741,0.626,0.02,0.0,0.706,108.029,0,Energetic Dance Tracks
0.866,0.771,0.232,0.0,0.719,97.656,0,Energetic Dance Tracks
0.866,0.454,0.0373,1.49e-06,0.368,99.982,0,Energetic Dance Tracks
0.866,0.613,0.0293,0.0,0.359,98.001,0,Energetic Dance Tracks
0.866,0.749,0.15,0.0,0.891,92.069,0,Energetic Dance Tracks
0.866,0.229,0.0884,0.0543,0.52,119.888,0,Energetic Dance Tracks
0.866,0.731,0.0796,0.0,0.765,97.03,0,Energetic Dance Tracks
0.866,0.64,0.000697,0.000114,0.636,142.04,0,Energetic Dance Tracks
0.866,0.741,0.0933,0.0,0.614,135.07,0,Energetic Dance Tracks
0.866,0.438,0.177,0.0,0.695,129.039,0,Energetic Dance Tracks
0.866,0.72,0.112,0.0,0.785,136.077,0,Energetic Dance Tracks
0.866,0.619,0.0202,0.0,0.733,82.05,0,Energetic Dance Tracks
0.866,0.857,0.13,0.0017,0.408,130.049,0,Energetic Dance Tracks
0.866,0.531,0.0379,0.0,0.266,99.069,0,Energetic Dance Tracks
0.866,0.63,0.504,0.000505,0.359,117.924,0,Energetic Dance Tracks
0.866,0.759,0.047,0.0,0.762,104.997,0,Energetic Dance Tracks
0.866,0.811,0.375,0.0,0.969,121.995,0,Energetic Dance Tracks
0.61,0.817,0.0151,9.09e-06,0.688,115.036,0,Energetic Dance Tracks
0.61,0.822,0.0171,1.88e-06,0.437,93.993,0,Energetic Dance Tracks
0.61,0.571,0.00863,0.0,0.747,105.01,0,Energetic Dance Tracks
0.61,0.65,0.399,0.0,0.507,106.719,0,Energetic Dance Tracks
0.61,0.497,0.32,6.11e-05,0.739,85.031,0,Energetic Dance Tracks
0.61,0.83,0.0452,0.000211,0.566,90.024,0,Energetic Dance Tracks
0.61,0.893,0.154,4.41e-05,0.673,104.031,0,Energetic Dance Tracks
0.61,0.734,0.006,0.0,0.477,84.019,0,Energetic Dance Tracks
0.735,0.699,0.121,2.82e-05,0.603,129.944,0,Energetic Dance Tracks
0.735,0.425,0.011,0.0,0.848,85.896,0,Energetic Dance Tracks
0.735,0.478,0.189,2.48e-06,0.947,107.682,0,Energetic Dance Tracks
0.735,0.812,0.528,0.0,0.584,109.829,0,Energetic Dance Tracks
0.735,0.627,0.261,0.0,0.504,90.005,0,Energetic Dance Tracks
0.735,0.588,0.0356,0.0,0.435,90.002,0,Energetic Dance Tracks
0.735,0.768,0.0197,0.0,0.83,104.991,0,Energetic Dance Tracks
0.735,0.839,0.0534,0.0,0.834,89.942,0,Energetic Dance Tracks
0.735,0.703,0.2,0.0,0.323,120.007,0,Energetic Dance Tracks
0.735,0.521,0.0888,0.0,0.374,77.01,0,Energetic Dance Tracks
0.735,0.75,0.241,0.0,0.583,93.225,0,Energetic Dance Tracks
0.735,0.719,0.257,0.0,0.649,90.01,0,Energetic Dance Tracks
0.735,0.831,0.00166,0.217,0.756,123.017,0,Energetic Dance Tracks
0.735,0.749,0.371,0.0,0.373,93.718,0,Energetic Dance Tracks
0.735,0.795,0.0296,3.18e-05,0.905,122.0,0,Energetic Dance Tracks
0.735,0.86,0.00525,0.000192,0.835,124.052,0,Energetic Dance Tracks
0.735,0.766,0.025,0.00141,0.6,127.975,0,Energetic Dance Tracks
0.735,0.844,0.142,0.0,0.742,156.069,0,Energetic Dance Tracks
0.735,0.801,0.275,0.0,0.497,123.094,0,Energetic Dance Tracks
0.86,0.788,0.4,0.0,0.683,139.855,0,Energetic Dance Tracks
0.86,0.861,0.0361,4.07e-05,0.79,143.184,0,Energetic Dance Tracks
0.86,0.561,0.274,0.0,0.354,152.984,0,Energetic Dance Tracks
0.86,0.903,0.159,0.0,0.753,85.017,0,Energetic Dance Tracks
0.86,0.71,0.177,0.0,0.764,122.993,0,Energetic Dance Tracks
0.86,0.688,0.399,0.0,0.622,100.934,0,Energetic Dance Tracks
0.86,0.758,0.021,6.54e-05,0.453,97.014,0,Energetic Dance Tracks
0.86,0.725,0.0464,9.1e-05,0.375,145.001,0,Energetic Dance Tracks
0.427,0.767,0.0788,0.0,0.651,76.711,0,Energetic Dance Tracks
0.604,0.868,0.0838,0.0,0.549,94.041,0,Energetic Dance Tracks
0.604,0.759,0.136,1.38e-05,0.671,127.208,0,Energetic Dance Tracks
0.604,0.802,0.214,0.0,0.671,135.999,0,Energetic Dance Tracks
0.604,0.737,0.277,0.0,0.683,88.243,0,Energetic Dance Tracks
0.604,0.842,0.00546,0.0,0.586,123.999,0,Energetic Dance Tracks
0.729,0.911,0.00205,1.39e-06,0.74,127.087,0,Energetic Dance Tracks
0.729,0.545,0.0174,0.000274,0.514,103.012,0,Energetic Dance Tracks
0.729,0.731,0.235,1.35e-06,0.838,138.204,0,Energetic Dance Tracks
0.729,0.882,0.0227,0.0,0.964,118.58,0,Energetic Dance Tracks
0.729,0.675,4.14e-05,0.00126,0.74,125.036,0,Energetic Dance Tracks
0.729,0.804,0.00363,3.12e-06,0.749,122.021,0,Energetic Dance Tracks
0.729,0.65,0.0702,6.69e-05,0.347,110.02,0,Energetic Dance Tracks
0.729,0.795,0.354,0.0,0.856,146.747,0,Energetic Dance Tracks
0.729,0.835,0.019,0.0,0.813,114.102,0,Energetic Dance Tracks
0.729,0.675,0.175,1.58e-06,0.779,119.968,0,Energetic Dance Tracks
0.729,0.739,0.696,9.37e-06,0.749,90.306,0,Energetic Dance Tracks
0.729,0.516,0.0555,1.95e-06,0.379,111.97,0,Energetic Dance Tracks
0.729,0.793,0.151,0.0,0.945,115.988,0,Energetic Dance Tracks
0.729,0.989,0.0102,4.43e-05,0.841,126.468,0,Energetic Dance Tracks
0.729,0.658,0.0506,0.0,0.551,140.043,0,Energetic Dance Tracks
0.729,0.777,0.069,0.00162,0.744,121.016,0,Energetic Dance Tracks
0.729,0.844,0.0375,0.0215,0.816,128.019,0,Energetic Dance Tracks
0.854,0.673,0.038,0.000227,0.955,95.0,0,Energetic Dance Tracks
0.854,0.463,0.117,0.0,0.549,120.024,0,Energetic Dance Tracks
0.854,0.569,0.0609,0.0816,0.294,80.015,0,Energetic Dance Tracks
0.854,0.639,0.0695,0.0,0.7,143.0,0,Energetic Dance Tracks
0.854,0.766,0.0242,0.0,0.784,118.004,0,Energetic Dance Tracks
0.854,0.622,0.348,0.000129,0.536,139.938,0,Energetic Dance Tracks
0.854,0.806,0.0209,0.0542,0.637,124.927,0,Energetic Dance Tracks
0.854,0.671,0.176,0.0,0.366,104.038,0,Energetic Dance Tracks
0.854,0.674,0.0517,8.53e-05,0.848,99.022,0,Energetic Dance Tracks
0.854,0.705,0.0262,0.0,0.701,99.989,0,Energetic Dance Tracks
0.854,0.708,0.175,0.0,0.171,118.019,0,Energetic Dance Tracks
0.854,0.599,0.022,0.0,0.849,157.031,0,Energetic Dance Tracks
0.598,0.786,0.00253,0.0016,0.456,95.019,0,Energetic Dance Tracks
0.598,0.711,0.266,0.0,0.87,91.627,0,Energetic Dance Tracks
0.598,0.889,0.0386,0.0285,0.555,87.987,0,Energetic Dance Tracks
0.598,0.777,0.183,0.0,0.822,159.941,0,Energetic Dance Tracks
0.598,0.586,0.0418,0.0,0.715,77.055,0,Energetic Dance Tracks
0.723,0.654,0.384,0.0,0.675,149.949,0,Energetic Dance Tracks
0.723,0.891,0.122,0.0,0.884,163.995,0,Energetic Dance Tracks
0.723,0.784,0.172,2.77e-06,0.556,94.216,0,Energetic Dance Tracks
0.723,0.777,0.0426,3.68e-06,0.961,91.017,0,Energetic Dance Tracks
0.723,0.809,0.00346,0.00123,0.274,98.007,0,Energetic Dance Tracks
0.723,0.927,0.0925,2.57e-06,0.601,155.898,0,Energetic Dance Tracks
0.723,0.678,0.0614,0.0,0.633,106.011,0,Energetic Dance Tracks
0.723,0.929,0.000452,0.125,0.965,130.03,0,Energetic Dance Tracks
0.723,0.644,0.00308,0.0,0.645,144.09,0,Energetic Dance Tracks
0.723,0.86,0.271,4.56e-06,0.667,126.979,0,Energetic Dance Tracks
0.723,0.534,0.0747,0.0,0.551,91.974,0,Energetic Dance Tracks
0.723,0.772,0.00524,1.15e-05,0.58,102.004,0,Energetic Dance Tracks
0.723,0.789,0.0441,0.0,0.946,124.013,0,Energetic Dance Tracks
0.723,0.596,0.0897,0.0,0.784,69.008,0,Energetic Dance Tracks
0.723,0.726,0.0564,0.000129,0.962,100.051,0,Energetic Dance Tracks
0.848,0.512,0.228,0.00232,0.572,120.009,0,Energetic Dance Tracks
0.848,0.745,0.0949,0.0,0.516,137.024,0,Energetic Dance Tracks
0.848,0.691,0.0511,0.0081,0.922,92.996,0,Energetic Dance Tracks
0.848,0.976,0.286,0.000801,0.767,115.072,0,Energetic Dance Tracks
0.848,0.63,0.161,0.0,0.602,148.092,0,Energetic Dance Tracks
0.848,0.668,0.00997,0.000162,0.789,97.488,0,Energetic Dance Tracks
0.848,0.625,0.0195,0.0,0.226,93.019,0,Energetic Dance Tracks
0.848,0.694,0.0493,1.15e-05,0.728,130.075,0,Energetic Dance Tracks
0.848,0.455,0.00252,0.0,0.66,163.004,0,Energetic Dance Tracks
0.421,0.799,0.00871,1.63e-05,0.731,82.408,0,Energetic Dance Tracks
0.421,0.873,0.0654,0.0,0.629,84.786,0,Energetic Dance Tracks
0.592,0.761,0.2,1.39e-05,0.862,153.361,0,Energetic Dance Tracks
0.592,0.691,0.355,0.0,0.815,159.708,0,Energetic Dance Tracks
0.592,0.809,0.0108,0.0,0.629,127.995,0,Energetic Dance Tracks
0.592,0.729,0.022,0.0,0.709,116.03,0,Energetic Dance Tracks
0.592,0.747,0.0176,0.0,0.697,83.926,0,Energetic Dance Tracks
0.592,0.815,0.125,0.0,0.621,72.466,0,Energetic Dance Tracks
0.592,0.891,0.0267,0.0,0.674,99.983,0,Energetic Dance Tracks
0.717,0.671,0.0018,2.54e-06,0.699,110.054,0,Energetic Dance Tracks
0.717,0.586,0.0314,0.26,0.429,109.993,0,Energetic Dance Tracks
0.717,0.792,0.199,0.0,0.513,126.975,0,Energetic Dance Tracks
0.717,0.403,0.0127,0.833,0.836,93.039,0,Energetic Dance Tracks
0.717,0.597,0.292,0.0,0.566,95.018,0,Energetic Dance Tracks
0.717,0.732,0.0394,0.0,0.708,119.996,0,Energetic Dance Tracks
0.717,0.587,0.0192,0.0,0.544,129.954,0,Energetic Dance Tracks
0.717,0.692,0.0635,0.00049,0.602,114.997,0,Energetic Dance Tracks
0.717,0.474,0.0509,0.0,0.448,123.906,0,Energetic Dance Tracks
0.717,0.544,0.445,5.16e-06,0.641,139.959,0,Energetic Dance Tracks
0.717,0.862,0.00689,0.0,0.52,130.021,0,Energetic Dance Tracks
0.717,0.73,0.383,0.0,0.792,102.002,0,Energetic Dance Tracks
0.717,0.55,0.0358,0.00196,0.332,96.976,0,Energetic Dance Tracks
0.717,0.67,0.251,0.0,0.124,86.004,0,Energetic Dance Tracks
0.717,0.704,0.57,1.12e-06,0.717,131.997,0,Energetic Dance Tracks
0.842,0.745,0.281,2.61e-05,0.53,122.06,0,Energetic Dance Tracks
0.842,0.927,0.288,0.653,0.866,138.004,0,Energetic Dance Tracks
0.842,0.656,0.16,0.0,0.95,102.794,0,Energetic Dance Tracks
0.842,0.789,0.0265,0.0,0.795,111.113,0,Energetic Dance Tracks
0.842,0.823,0.072,1.23e-06,0.634,95.017,0,Energetic Dance Tracks
0.842,0.646,0.000816,2.83e-05,0.726,89.517,0,Energetic Dance Tracks
0.842,0.735,0.0259,0.0,0.69,107.055,0,Energetic Dance Tracks
0.842,0.801,0.157,4.82e-06,0.617,95.881,0,Energetic Dance Tracks
0.842,0.556,0.159,0.0,0.306,118.836,0,Energetic Dance Tracks
0.842,0.734,0.0427,0.0,0.952,137.958,0,Energetic Dance Tracks
0.967,0.583,0.0584,0.0,0.964,117.0,0,Energetic Dance Tracks
0.418,0.724,0.213,0.0,0.604,78.521,0,Energetic Dance Tracks
