danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.741,0.645,0.192,0.0,0.488,149.07,1,Relaxing Acoustic Tunes
0.741,0.599,0.00961,0.0,0.276,139.891,1,Relaxing Acoustic Tunes
0.866,0.648,0.009,0.0,0.0798,150.058,1,Relaxing Acoustic Tunes
0.43,0.868,0.000119,0.000389,0.164,138.807,1,Relaxing Acoustic Tunes
0.43,0.886,0.0449,0.0,0.808,187.361,1,Relaxing Acoustic Tunes
0.43,0.872,0.011,8.38e-06,0.701,173.932,1,Relaxing Acoustic Tunes
0.61,0.431,0.03,0.0,0.463,136.878,1,Relaxing Acoustic Tunes
0.61,0.906,0.00416,0.0,0.294,127.916,1,Relaxing Acoustic Tunes
0.61,0.83,0.033,0.0,0.728,182.162,1,Relaxing Acoustic Tunes
0.61,0.823,0.0533,0.0,0.536,150.057,1,Relaxing Acoustic Tunes
0.61,0.883,0.156,4.7e-06,0.787,167.983,1,Relaxing Acoustic Tunes
0.61,0.841,0.056,9.85e-06,0.431,126.889,1,Relaxing Acoustic Tunes
0.61,0.926,0.031,0.0012,0.861,172.638,1,Relaxing Acoustic Tunes
0.61,0.725,0.367,0.0,0.291,146.163,1,Relaxing Acoustic Tunes
0.61,0.761,0.339,1.88e-05,0.433,120.017,1,Relaxing Acoustic Tunes
0.61,0.796,0.0365,0.0,0.51,159.944,1,Relaxing Acoustic Tunes
0.61,0.9,0.00345,7.86e-06,0.621,139.969,1,Relaxing Acoustic Tunes
0.61,0.768,0.0334,0.0,0.352,183.83,1,Relaxing Acoustic Tunes
0.735,0.446,0.0071,1.93e-05,0.121,150.915,1,Relaxing Acoustic Tunes
0.735,0.71,0.00851,0.762,0.507,123.962,1,Relaxing Acoustic Tunes
0.735,0.516,0.0339,0.823,0.257,149.976,1,Relaxing Acoustic Tunes
0.302,0.516,0.175,8.53e-06,0.211,140.498,1,Relaxing Acoustic Tunes
0.302,0.584,0.385,5.22e-05,0.159,199.804,1,Relaxing Acoustic Tunes
0.427,0.843,0.00216,0.0,0.304,147.387,1,Relaxing Acoustic Tunes
0.427,0.895,0.0717,0.0,0.414,154.048,1,Relaxing Acoustic Tunes
0.427,0.715,0.0469,0.000231,0.331,157.905,1,Relaxing Acoustic Tunes
0.427,0.532,0.0553,0.00102,0.145,111.074,1,Relaxing Acoustic Tunes
0.427,0.773,0.00605,4.02e-06,0.695,171.806,1,Relaxing Acoustic Tunes
0.427,0.9,0.116,1.75e-05,0.599,104.655,1,Relaxing Acoustic Tunes
0.604,0.428,0.0483,0.0,0.292,110.259,1,Relaxing Acoustic Tunes
0.604,0.778,0.00726,1.33e-05,0.419,100.155,1,Relaxing Acoustic Tunes
0.604,0.808,0.0297,0.0,0.688,193.894,1,Relaxing Acoustic Tunes
0.604,0.788,0.0678,0.153,0.301,126.06,1,Relaxing Acoustic Tunes
0.604,0.822,0.00672,0.134,0.288,167.997,1,Relaxing Acoustic Tunes
0.604,0.644,0.0143,0.0,0.197,170.088,1,Relaxing Acoustic Tunes
0.604,0.436,0.0544,0.000242,0.239,107.978,1,Relaxing Acoustic Tunes
0.604,0.605,0.115,1.22e-05,0.647,147.925,1,Relaxing Acoustic Tunes
0.604,0.805,0.00948,0.00069,0.269,123.977,1,Relaxing Acoustic Tunes
0.729,0.503,0.111,0.0,0.152,134.927,1,Relaxing Acoustic Tunes
0.729,0.625,0.194,0.00986,0.261,146.034,1,Relaxing Acoustic Tunes
0.729,0.603,0.0948,0.0,0.207,134.972,1,Relaxing Acoustic Tunes
0.729,0.672,0.0265,0.0,0.595,159.903,1,Relaxing Acoustic Tunes
0.729,0.838,0.00612,0.0,0.349,136.869,1,Relaxing Acoustic Tunes
0.424,0.837,0.0373,0.0,0.554,180.175,1,Relaxing Acoustic Tunes
0.424,0.937,0.000884,0.0,0.156,137.861,1,Relaxing Acoustic Tunes
0.598,0.95,0.0123,0.0,0.29,105.185,1,Relaxing Acoustic Tunes
0.598,0.786,0.04,0.0,0.367,105.03,1,Relaxing Acoustic Tunes
0.598,0.472,0.204,1.54e-05,0.522,120.08,1,Relaxing Acoustic Tunes
0.598,0.696,0.0153,0.0,0.209,91.057,1,Relaxing Acoustic Tunes
0.598,0.806,0.0634,0.0,0.605,141.885,1,Relaxing Acoustic Tunes
0.598,0.955,0.00122,0.0,0.402,119.126,1,Relaxing Acoustic Tunes
0.598,0.664,0.011,0.0,0.315,149.17,1,Relaxing Acoustic Tunes
0.598,0.846,0.0527,0.0,0.328,144.04,1,Relaxing Acoustic Tunes
0.598,0.905,0.0275,0.0,0.645,143.015,1,Relaxing Acoustic Tunes
0.598,0.68,0.06,0.0,0.437,134.002,1,Relaxing Acoustic Tunes
0.598,0.7,0.0074,0.0,0.558,139.471,1,Relaxing Acoustic Tunes
0.598,0.655,0.0849,0.0,0.242,74.013,1,Relaxing Acoustic Tunes
0.598,0.627,0.000968,0.0,0.432,119.991,1,Relaxing Acoustic Tunes
0.598,0.854,0.0746,0.0,0.311,119.976,1,Relaxing Acoustic Tunes
0.598,0.504,0.186,0.000221,0.252,163.954,1,Relaxing Acoustic Tunes
0.598,0.808,0.00304,0.0,0.288,128.025,1,Relaxing Acoustic Tunes
0.723,0.59,0.115,0.0,0.558,156.97,1,Relaxing Acoustic Tunes
0.723,0.513,0.0399,0.000555,0.0599,141.939,1,Relaxing Acoustic Tunes
0.723,0.613,0.0385,0.0331,0.378,139.989,1,Relaxing Acoustic Tunes
0.723,0.516,0.00311,1.26e-06,0.223,155.967,1,Relaxing Acoustic Tunes
0.723,0.88,0.00334,0.0179,0.323,123.036,1,Relaxing Acoustic Tunes
0.848,0.451,0.0208,0.0,0.223,135.941,1,Relaxing Acoustic Tunes
0.848,0.625,0.0319,0.0,0.106,135.957,1,Relaxing Acoustic Tunes
0.296,0.853,0.474,0.0,0.169,190.062,1,Relaxing Acoustic Tunes
0.296,0.725,0.0347,0.0,0.247,113.031,1,Relaxing Acoustic Tunes
0.421,0.476,0.268,0.0,0.3,169.784,1,Relaxing Acoustic Tunes
0.421,0.963,0.0819,0.0,0.494,180.336,1,Relaxing Acoustic Tunes
0.421,0.681,0.00154,0.0,0.262,127.974,1,Relaxing Acoustic Tunes
0.421,0.731,0.203,0.0,0.308,129.274,1,Relaxing Acoustic Tunes
0.421,0.808,0.0492,4.17e-05,0.714,165.945,1,Relaxing Acoustic Tunes
0.421,0.695,0.218,2.97e-06,0.45,156.344,1,Relaxing Acoustic Tunes
0.421,0.728,0.136,0.0,0.311,150.12,1,Relaxing Acoustic Tunes
0.421,0.791,0.0117,1.48e-05,0.499,130.075,1,Relaxing Acoustic Tunes
0.421,0.858,0.0134,0.0,0.491,173.255,1,Relaxing Acoustic Tunes
0.421,0.609,0.0751,0.0,0.105,80.611,1,Relaxing Acoustic Tunes
0.592,0.798,0.0654,0.0,0.369,130.026,1,Relaxing Acoustic Tunes
0.592,0.794,0.00632,4.6e-05,0.724,147.057,1,Relaxing Acoustic Tunes
0.592,0.494,0.237,0.0,0.231,132.037,1,Relaxing Acoustic Tunes
0.592,0.808,0.0225,0.0,0.227,156.125,1,Relaxing Acoustic Tunes
0.592,0.826,0.255,0.0,0.498,113.504,1,Relaxing Acoustic Tunes
0.592,0.935,0.00879,0.0154,0.567,125.013,1,Relaxing Acoustic Tunes
0.592,0.795,0.0504,6.35e-06,0.705,157.067,1,Relaxing Acoustic Tunes
0.592,0.584,0.245,0.0,0.371,160.048,1,Relaxing Acoustic Tunes
0.592,0.926,0.0775,0.0,0.432,99.018,1,Relaxing Acoustic Tunes
0.592,0.91,0.00492,0.0,0.655,135.018,1,Relaxing Acoustic Tunes
0.592,0.767,0.0021,0.00165,0.328,96.483,1,Relaxing Acoustic Tunes
0.592,0.643,0.169,0.0,0.699,195.558,1,Relaxing Acoustic Tunes
0.592,0.873,0.0715,0.00982,0.516,122.011,1,Relaxing Acoustic Tunes
0.592,0.914,0.000259,0.000139,0.524,120.032,1,Relaxing Acoustic Tunes
0.592,0.701,0.0451,0.0,0.282,129.501,1,Relaxing Acoustic Tunes
0.592,0.569,0.12,1.75e-05,0.562,135.414,1,Relaxing Acoustic Tunes
0.592,0.928,0.0166,1.5e-05,0.393,121.996,1,Relaxing Acoustic Tunes
0.592,0.77,0.122,1.22e-06,0.361,191.692,1,Relaxing Acoustic Tunes
0.592,0.571,0.172,0.0,0.424,104.95,1,Relaxing Acoustic Tunes
0.717,0.455,0.0846,0.0,0.389,127.812,1,Relaxing Acoustic Tunes
0.717,0.753,0.293,0.0,0.631,169.857,1,Relaxing Acoustic Tunes
0.717,0.523,0.0799,0.0,0.282,127.047,1,Relaxing Acoustic Tunes
0.717,0.708,0.511,0.00101,0.518,180.001,1,Relaxing Acoustic Tunes
0.717,0.444,0.0196,0.000315,0.116,124.685,1,Relaxing Acoustic Tunes
0.717,0.402,0.0187,0.0113,0.453,140.418,1,Relaxing Acoustic Tunes
0.842,0.597,0.00252,0.0,0.298,145.992,1,Relaxing Acoustic Tunes
0.842,0.367,0.017,0.0,0.363,157.996,1,Relaxing Acoustic Tunes
0.209,0.417,0.164,0.00196,0.124,138.178,1,Relaxing Acoustic Tunes
0.209,0.872,0.217,0.0,0.294,78.139,1,Relaxing Acoustic Tunes
0.293,0.817,0.0401,3.4e-05,0.145,165.0,1,Relaxing Acoustic Tunes
0.418,0.84,0.21,1.38e-06,0.659,164.02,1,Relaxing Acoustic Tunes
0.418,0.546,0.227,0.0,0.294,160.152,1,Relaxing Acoustic Tunes
0.418,0.888,0.0033,0.0,0.23,139.951,1,Relaxing Acoustic Tunes
0.418,0.842,0.00867,0.0,0.582,83.835,1,Relaxing Acoustic Tunes
0.418,0.441,0.029,0.0707,0.172,175.928,1,Relaxing Acoustic Tunes
0.586,0.572,0.271,0.104,0.29,125.955,1,Relaxing Acoustic Tunes
0.586,0.925,0.0262,0.00327,0.495,130.958,1,Relaxing Acoustic Tunes
0.586,0.633,0.475,4.29e-06,0.445,148.984,1,Relaxing Acoustic Tunes
0.586,0.616,0.182,0.0,0.719,148.088,1,Relaxing Acoustic Tunes
0.586,0.556,0.00655,0.0,0.517,167.018,1,Relaxing Acoustic Tunes
0.586,0.727,0.00247,0.0107,0.496,124.99,1,Relaxing Acoustic Tunes
0.586,0.759,0.1,0.0,0.687,184.031,1,Relaxing Acoustic Tunes
0.586,0.732,0.176,0.0,0.582,150.109,1,Relaxing Acoustic Tunes
0.586,0.712,0.104,6.21e-06,0.45,106.024,1,Relaxing Acoustic Tunes
0.586,0.525,0.111,0.0,0.507,133.63,1,Relaxing Acoustic Tunes
0.586,0.525,0.111,0.0,0.508,133.629,1,Relaxing Acoustic Tunes
0.711,0.686,0.0355,0.0,0.536,146.971,1,Relaxing Acoustic Tunes
0.711,0.663,0.03,0.0,0.214,121.112,1,Relaxing Acoustic Tunes
0.711,0.611,0.00588,0.0,0.144,134.093,1,Relaxing Acoustic Tunes
0.836,0.692,0.0335,0.000504,0.288,143.384,1,Relaxing Acoustic Tunes
0.415,0.816,0.0299,2.09e-05,0.264,136.017,1,Relaxing Acoustic Tunes
0.415,0.554,0.00541,0.00202,0.163,120.318,1,Relaxing Acoustic Tunes
0.415,0.913,0.000543,3.02e-05,0.427,164.289,1,Relaxing Acoustic Tunes
0.415,0.383,0.0948,0.0,0.172,140.102,1,Relaxing Acoustic Tunes
0.415,0.781,0.00401,0.0,0.261,142.966,1,Relaxing Acoustic Tunes
0.415,0.674,0.13,0.0,0.87,134.77,1,Relaxing Acoustic Tunes
0.58,0.469,0.126,7.32e-05,0.369,110.573,1,Relaxing Acoustic Tunes
0.58,0.906,0.00119,0.000579,0.476,137.97,1,Relaxing Acoustic Tunes
0.58,0.577,0.125,0.0,0.153,99.283,1,Relaxing Acoustic Tunes
0.58,0.702,0.0466,3.2e-06,0.299,105.076,1,Relaxing Acoustic Tunes
0.58,0.798,0.000427,1.13e-06,0.48,141.04,1,Relaxing Acoustic Tunes
0.58,0.645,0.342,0.0,0.171,114.905,1,Relaxing Acoustic Tunes
0.58,0.66,0.0166,0.0,0.411,123.801,1,Relaxing Acoustic Tunes
0.58,0.681,0.0468,0.0,0.633,176.042,1,Relaxing Acoustic Tunes
0.58,0.691,0.257,0.0,0.303,137.96,1,Relaxing Acoustic Tunes
0.58,0.813,0.0386,1.44e-06,0.473,120.973,1,Relaxing Acoustic Tunes
0.58,0.88,0.0302,0.0,0.589,140.028,1,Relaxing Acoustic Tunes
0.58,0.789,0.0429,0.0,0.572,139.901,1,Relaxing Acoustic Tunes
0.58,0.586,0.344,0.0,0.507,147.988,1,Relaxing Acoustic Tunes
0.705,0.458,0.000121,0.722,0.451,144.973,1,Relaxing Acoustic Tunes
0.705,0.474,0.0751,0.0,0.179,146.244,1,Relaxing Acoustic Tunes
0.705,0.784,0.0133,0.0,0.377,160.035,1,Relaxing Acoustic Tunes
0.705,0.561,0.0302,0.866,0.107,104.012,1,Relaxing Acoustic Tunes
0.705,0.794,0.0488,0.0,0.412,127.961,1,Relaxing Acoustic Tunes
0.705,0.505,0.142,0.0,0.388,160.053,1,Relaxing Acoustic Tunes
0.83,0.644,0.0298,0.0,0.227,155.103,1,Relaxing Acoustic Tunes
0.83,0.695,0.192,6.22e-05,0.37,159.946,1,Relaxing Acoustic Tunes
0.83,0.546,0.227,0.0,0.535,182.973,1,Relaxing Acoustic Tunes
0.287,0.9,0.00379,1.48e-05,0.132,127.997,1,Relaxing Acoustic Tunes
0.412,0.944,0.0724,0.000493,0.79,123.091,1,Relaxing Acoustic Tunes
0.412,0.881,0.00039,5.82e-05,0.359,165.012,1,Relaxing Acoustic Tunes
0.412,0.829,0.394,0.0,0.677,191.476,1,Relaxing Acoustic Tunes
0.412,0.876,0.102,0.0,0.706,130.21,1,Relaxing Acoustic Tunes
0.412,0.864,0.0272,0.0,0.719,113.23,1,Relaxing Acoustic Tunes
0.412,0.577,0.163,0.0,0.345,173.675,1,Relaxing Acoustic Tunes
0.412,0.619,0.0868,2.55e-06,0.234,95.943,1,Relaxing Acoustic Tunes
0.412,0.548,0.0173,0.0,0.176,81.293,1,Relaxing Acoustic Tunes
0.412,0.833,0.371,1.28e-05,0.669,179.846,1,Relaxing Acoustic Tunes
0.574,0.894,0.00706,0.0,0.291,188.907,1,Relaxing Acoustic Tunes
0.574,0.745,0.319,0.0,0.693,154.042,1,Relaxing Acoustic Tunes
0.574,0.915,0.00175,0.664,0.508,104.042,1,Relaxing Acoustic Tunes
0.574,0.691,0.0826,1.65e-05,0.195,91.969,1,Relaxing Acoustic Tunes
0.574,0.368,0.0163,2.12e-05,0.296,129.457,1,Relaxing Acoustic Tunes
0.574,0.906,0.00836,0.0,0.377,134.172,1,Relaxing Acoustic Tunes
0.574,0.58,0.076,0.0,0.4,149.974,1,Relaxing Acoustic Tunes
0.574,0.721,0.0254,0.0,0.159,120.033,1,Relaxing Acoustic Tunes
0.574,0.573,0.392,2.16e-05,0.626,136.304,1,Relaxing Acoustic Tunes
0.574,0.481,0.0717,0.000296,0.228,81.58,1,Relaxing Acoustic Tunes
0.699,0.543,0.0411,1.26e-06,0.14,130.064,1,Relaxing Acoustic Tunes
0.699,0.529,0.0317,3.59e-05,0.121,119.987,1,Relaxing Acoustic Tunes
0.699,0.748,0.0999,0.0,0.26,140.006,1,Relaxing Acoustic Tunes
0.699,0.805,0.00161,0.00177,0.232,109.976,1,Relaxing Acoustic Tunes
0.699,0.804,0.0631,0.0,0.492,140.014,1,Relaxing Acoustic Tunes
0.699,0.62,0.0153,0.0,0.266,142.104,1,Relaxing Acoustic Tunes
0.699,0.713,0.04,3.11e-06,0.354,121.993,1,Relaxing Acoustic Tunes
0.699,0.543,0.0457,0.0,0.431,143.635,1,Relaxing Acoustic Tunes
0.699,0.481,0.0112,0.0,0.131,150.075,1,Relaxing Acoustic Tunes
0.824,0.49,0.0369,1.24e-06,0.307,165.948,1,Relaxing Acoustic Tunes
0.824,0.547,0.0936,0.0,0.184,152.003,1,Relaxing Acoustic Tunes
0.824,0.584,0.072,0.0,0.219,139.966,1,Relaxing Acoustic Tunes
0.824,0.595,0.0571,3.7e-06,0.157,140.039,1,Relaxing Acoustic Tunes
0.824,0.583,0.00253,0.0,0.154,147.496,1,Relaxing Acoustic Tunes
0.824,0.555,0.00337,6.42e-06,0.0611,120.002,1,Relaxing Acoustic Tunes
0.284,0.704,0.00583,0.000115,0.1,191.702,1,Relaxing Acoustic Tunes
0.409,0.975,0.0313,0.0,0.636,183.984,1,Relaxing Acoustic Tunes
0.409,0.952,1.23e-05,0.000156,0.55,80.899,1,Relaxing Acoustic Tunes
0.409,0.783,0.000422,0.000354,0.313,145.541,1,Relaxing Acoustic Tunes
0.409,0.959,0.000324,0.0,0.83,193.144,1,Relaxing Acoustic Tunes
0.409,0.42,0.00488,0.0,0.0412,118.711,1,Relaxing Acoustic Tunes
0.409,0.765,0.0249,6.16e-06,0.5,83.093,1,Relaxing Acoustic Tunes
0.409,0.837,0.00116,0.00651,0.199,121.757,1,Relaxing Acoustic Tunes
0.568,0.649,7.4e-06,0.782,0.497,129.99,1,Relaxing Acoustic Tunes
0.568,0.861,0.000385,0.0209,0.532,118.933,1,Relaxing Acoustic Tunes
0.568,0.761,0.452,0.0,0.789,163.974,1,Relaxing Acoustic Tunes
0.568,0.782,0.0799,0.0,0.481,141.942,1,Relaxing Acoustic Tunes
0.568,0.652,0.145,1.08e-05,0.146,151.975,1,Relaxing Acoustic Tunes
0.568,0.607,0.252,0.0,0.405,99.692,1,Relaxing Acoustic Tunes
0.568,0.829,0.312,2.57e-06,0.551,155.041,1,Relaxing Acoustic Tunes
0.568,0.78,0.222,0.0,0.529,159.947,1,Relaxing Acoustic Tunes
0.568,0.877,0.0309,4.4e-06,0.738,171.723,1,Relaxing Acoustic Tunes
0.568,0.631,0.033,0.0,0.23,105.096,1,Relaxing Acoustic Tunes
0.568,0.707,0.00569,0.0,0.369,131.944,1,Relaxing Acoustic Tunes
0.568,0.682,0.256,0.0,0.366,92.99,1,Relaxing Acoustic Tunes
0.568,0.656,0.0211,1.37e-05,0.364,100.049,1,Relaxing Acoustic Tunes
0.568,0.665,0.03,0.0,0.444,124.741,1,Relaxing Acoustic Tunes
0.568,0.562,0.101,6.16e-05,0.247,133.647,1,Relaxing Acoustic Tunes
0.568,0.607,0.0884,0.0,0.27,95.056,1,Relaxing Acoustic Tunes
0.568,0.56,0.228,3.05e-06,0.246,130.019,1,Relaxing Acoustic Tunes
0.568,0.828,0.0151,2.05e-05,0.407,118.836,1,Relaxing Acoustic Tunes
0.568,0.619,0.138,1.67e-06,0.293,170.115,1,Relaxing Acoustic Tunes
0.693,0.575,0.121,0.0,0.353,138.016,1,Relaxing Acoustic Tunes
0.693,0.434,0.204,0.0,0.542,147.066,1,Relaxing Acoustic Tunes
0.693,0.705,0.0228,0.0,0.45,131.951,1,Relaxing Acoustic Tunes
0.693,0.594,0.13,0.0,0.192,123.933,1,Relaxing Acoustic Tunes
0.693,0.733,0.013,0.0,0.497,140.01,1,Relaxing Acoustic Tunes
0.693,0.54,0.00102,0.0261,0.0654,176.056,1,Relaxing Acoustic Tunes
0.818,0.65,0.00122,0.0,0.163,146.015,1,Relaxing Acoustic Tunes
0.818,0.512,0.0963,0.0371,0.153,131.974,1,Relaxing Acoustic Tunes
0.818,0.799,0.00107,0.128,0.0815,100.014,1,Relaxing Acoustic Tunes
0.818,0.583,0.0551,0.0,0.17,129.811,1,Relaxing Acoustic Tunes
0.281,0.779,0.0437,0.0,0.344,167.172,1,Relaxing Acoustic Tunes
0.281,0.58,0.333,0.0,0.282,151.568,1,Relaxing Acoustic Tunes
0.406,0.73,0.0471,0.0,0.207,170.032,1,Relaxing Acoustic Tunes
0.406,0.665,0.0264,0.0,0.522,201.7,1,Relaxing Acoustic Tunes
0.562,0.609,0.0461,0.0,0.38,158.803,1,Relaxing Acoustic Tunes
0.562,0.747,0.368,8.39e-06,0.554,133.742,1,Relaxing Acoustic Tunes
0.562,0.657,0.173,0.000272,0.266,127.808,1,Relaxing Acoustic Tunes
0.562,0.664,0.0695,0.0,0.159,199.927,1,Relaxing Acoustic Tunes
0.562,0.649,0.231,0.0,0.376,145.913,1,Relaxing Acoustic Tunes
0.562,0.709,0.00124,0.0,0.401,91.958,1,Relaxing Acoustic Tunes
0.562,0.901,0.0695,0.0,0.241,199.226,1,Relaxing Acoustic Tunes
0.562,0.757,0.277,0.0,0.299,93.02,1,Relaxing Acoustic Tunes
0.687,0.643,0.0518,3.31e-06,0.418,135.068,1,Relaxing Acoustic Tunes
0.687,0.783,0.0526,0.0,0.359,156.141,1,Relaxing Acoustic Tunes
0.687,0.772,0.0429,0.0,0.445,130.127,1,Relaxing Acoustic Tunes
0.687,0.592,0.203,0.0,0.246,178.83,1,Relaxing Acoustic Tunes
0.687,0.619,0.0829,0.0,0.449,134.037,1,Relaxing Acoustic Tunes
0.687,0.783,0.162,1.35e-05,0.443,129.964,1,Relaxing Acoustic Tunes
0.687,0.551,0.0593,0.000143,0.443,163.994,1,Relaxing Acoustic Tunes
0.937,0.483,0.00105,0.834,0.153,119.96,1,Relaxing Acoustic Tunes
0.278,0.627,0.0923,0.0307,0.226,123.164,1,Relaxing Acoustic Tunes
0.278,0.87,0.13,0.0,0.577,171.992,1,Relaxing Acoustic Tunes
0.403,0.914,0.000579,0.0,0.626,196.482,1,Relaxing Acoustic Tunes
0.403,0.779,0.123,0.0,0.198,156.064,1,Relaxing Acoustic Tunes
0.556,0.864,0.00958,0.0,0.4,105.143,1,Relaxing Acoustic Tunes
0.556,0.63,0.000828,0.00468,0.367,149.147,1,Relaxing Acoustic Tunes
0.556,0.538,0.0689,0.0,0.291,143.946,1,Relaxing Acoustic Tunes
0.556,0.618,0.00558,0.000351,0.121,80.985,1,Relaxing Acoustic Tunes
0.681,0.522,0.0191,0.0,0.219,172.946,1,Relaxing Acoustic Tunes
0.681,0.747,0.0571,2.12e-06,0.282,106.977,1,Relaxing Acoustic Tunes
0.681,0.569,0.173,0.0,0.147,140.532,1,Relaxing Acoustic Tunes
0.681,0.582,0.22,0.0,0.221,124.038,1,Relaxing Acoustic Tunes
0.681,0.807,0.0536,0.0,0.538,148.026,1,Relaxing Acoustic Tunes
0.681,0.758,0.00465,0.0,0.331,165.409,1,Relaxing Acoustic Tunes
0.681,0.608,0.0477,0.0,0.262,97.934,1,Relaxing Acoustic Tunes
0.681,0.63,0.00383,0.0,0.183,151.951,1,Relaxing Acoustic Tunes
0.681,0.63,0.00383,0.0,0.183,151.951,1,Relaxing Acoustic Tunes
0.806,0.689,0.00222,0.0,0.388,149.873,1,Relaxing Acoustic Tunes
0.806,0.77,0.0252,0.0,0.406,152.094,1,Relaxing Acoustic Tunes
0.2,0.882,0.00129,0.607,0.275,171.02,1,Relaxing Acoustic Tunes
0.275,0.658,0.221,0.0,0.211,77.993,1,Relaxing Acoustic Tunes
0.4,0.647,0.176,5.79e-05,0.274,84.08,1,Relaxing Acoustic Tunes
0.4,0.614,0.231,0.0,0.567,141.288,1,Relaxing Acoustic Tunes
0.4,0.803,0.0278,0.00385,0.444,87.82,1,Relaxing Acoustic Tunes
0.4,0.754,0.0186,0.0,0.231,160.031,1,Relaxing Acoustic Tunes
0.4,0.754,0.223,0.0,0.248,146.475,1,Relaxing Acoustic Tunes
0.4,0.795,0.119,0.0,0.702,190.097,1,Relaxing Acoustic Tunes
0.55,0.543,0.193,0.0,0.208,138.003,1,Relaxing Acoustic Tunes
0.55,0.917,0.00428,0.0,0.601,126.115,1,Relaxing Acoustic Tunes
0.55,0.587,0.354,0.0,0.466,165.975,1,Relaxing Acoustic Tunes
0.55,0.921,5.51e-05,0.000214,0.354,107.013,1,Relaxing Acoustic Tunes
0.55,0.674,0.0881,0.0,0.248,108.037,1,Relaxing Acoustic Tunes
0.55,0.806,0.00859,0.0,0.282,124.4,1,Relaxing Acoustic Tunes
0.55,0.596,0.162,0.00481,0.253,165.736,1,Relaxing Acoustic Tunes
0.55,0.952,0.000193,0.000666,0.391,127.804,1,Relaxing Acoustic Tunes
0.55,0.514,0.118,0.0,0.311,138.105,1,Relaxing Acoustic Tunes
0.55,0.415,0.161,0.0,0.274,172.065,1,Relaxing Acoustic Tunes
0.55,0.805,0.052,3.12e-06,0.217,134.755,1,Relaxing Acoustic Tunes
0.675,0.886,0.254,0.0,0.485,155.901,1,Relaxing Acoustic Tunes
0.675,0.561,0.233,0.0,0.309,130.098,1,Relaxing Acoustic Tunes
0.675,0.501,0.0541,0.0,0.532,139.861,1,Relaxing Acoustic Tunes
0.675,0.607,0.0302,8.97e-06,0.56,177.928,1,Relaxing Acoustic Tunes
0.675,0.602,0.0034,1.28e-05,0.092,159.994,1,Relaxing Acoustic Tunes
0.675,0.792,0.145,0.0,0.395,120.016,1,Relaxing Acoustic Tunes
0.8,0.509,0.16,3.05e-05,0.0768,109.994,1,Relaxing Acoustic Tunes
0.8,0.56,0.057,0.0,0.45,163.071,1,Relaxing Acoustic Tunes
0.8,0.564,0.0287,1.65e-06,0.318,139.989,1,Relaxing Acoustic Tunes
0.8,0.541,0.0252,0.0,0.194,135.99,1,Relaxing Acoustic Tunes
0.8,0.523,0.00108,0.0,0.379,147.057,1,Relaxing Acoustic Tunes
0.397,0.685,0.252,0.0,0.443,168.121,1,Relaxing Acoustic Tunes
0.397,0.903,0.00575,1.6e-06,0.556,151.551,1,Relaxing Acoustic Tunes
0.397,0.69,0.395,0.0,0.36,172.073,1,Relaxing Acoustic Tunes
0.397,0.902,0.00285,0.0,0.491,166.827,1,Relaxing Acoustic Tunes
0.397,0.545,0.133,0.0,0.301,142.214,1,Relaxing Acoustic Tunes
0.397,0.7,0.253,1.94e-05,0.227,175.916,1,Relaxing Acoustic Tunes
0.397,0.562,0.223,0.0,0.194,133.556,1,Relaxing Acoustic Tunes
0.544,0.572,0.118,0.0,0.52,169.885,1,Relaxing Acoustic Tunes
0.544,0.639,0.000843,0.896,0.227,128.008,1,Relaxing Acoustic Tunes
0.544,0.762,0.0334,0.0,0.36,130.918,1,Relaxing Acoustic Tunes
0.544,0.607,0.00432,0.0,0.177,135.029,1,Relaxing Acoustic Tunes
0.544,0.802,0.00155,7.34e-05,0.59,130.022,1,Relaxing Acoustic Tunes
0.544,0.866,0.0668,0.0,0.362,81.571,1,Relaxing Acoustic Tunes
0.544,0.761,0.249,0.0,0.421,152.921,1,Relaxing Acoustic Tunes
0.544,0.803,0.0728,0.0,0.255,129.009,1,Relaxing Acoustic Tunes
0.544,0.871,0.197,0.0,0.311,111.004,1,Relaxing Acoustic Tunes
0.544,0.781,0.00585,0.0,0.527,144.075,1,Relaxing Acoustic Tunes
0.544,0.459,0.119,0.0,0.231,128.062,1,Relaxing Acoustic Tunes
0.544,0.884,0.000466,0.000134,0.184,91.981,1,Relaxing Acoustic Tunes
0.544,0.573,0.0958,0.0,0.233,122.977,1,Relaxing Acoustic Tunes
0.544,0.448,7e-05,0.77,0.166,144.917,1,Relaxing Acoustic Tunes
0.544,0.781,0.014,0.0,0.277,150.1,1,Relaxing Acoustic Tunes
0.544,0.5,0.0325,3.78e-06,0.177,93.621,1,Relaxing Acoustic Tunes
0.669,0.741,0.0198,0.0,0.396,167.903,1,Relaxing Acoustic Tunes
0.669,0.574,0.0175,0.00294,0.273,120.013,1,Relaxing Acoustic Tunes
0.669,0.527,0.014,0.0,0.238,130.271,1,Relaxing Acoustic Tunes
0.669,0.409,0.00508,0.0,0.3,170.058,1,Relaxing Acoustic Tunes
0.669,0.725,0.0215,0.0,0.287,131.963,1,Relaxing Acoustic Tunes
0.794,0.632,0.142,0.0,0.355,145.926,1,Relaxing Acoustic Tunes
0.794,0.717,0.0511,0.0,0.372,141.881,1,Relaxing Acoustic Tunes
